c.commentId,text,category
UgyA7LdNEp5Oo33odv14AaABAg,Sta' accadendo esattamente il contrario.Felice di non essermi fatta iniettare neanche una dose di questa schifezza.,Negativo
Ugy35OC8ZkN-Rfqg3_F4AaABAg,Tre anni dopo😂. stiamo meglio di chi se punturato🎉.per fortuna che non ci siamo seduti a quel tempo 😂,Negativo
UgzhS6tsxHU1zEut1V54AaABAg,😂😂.ti piacerebbe .,Negativo
UgwpqcvNLObyupjkfrd4AaABAg,brava!!😊,Positiva
UgyTan1eHP0Rx6AWkSd4AaABAg,Auguri per il tuo nuovo lavoro mi hanno detto che lavori come escort in un albergo a 5 stelle di alto bordo...,Negativo
UgxD4t_cYAaH3sov06l4AaABAg,"Il covid non mi ha fatto nulla, ho immunità naturale che durerà per tutta la vita. I vaccinati stanno morendo. Semplice. Questo video è fuorviante, serve alla massa ignorante credulona.",Disinformazione
UgzVrNfwcfJ6-F0qs6h4AaABAg,Ti rendi più utile se sparisci...,Negativo
UgzBq9KJBfAn70mYU5x4AaABAg,La cosa più ridicola è che tutti quelli che conosco che si sono ammalati di questa influenza...hanno fatto TUTTI questo siero miracoloso e questo la dice lunga su quanto sia efficace questo finto vaccino😅,Disinformazione
UgxzAkL5Q33yIaaJqiJ4AaABAg,Il discorso è che questi contro il covid non sono vaccini... Io non ho fatto un tampone e mai fatto naturalmente il vaccino. (non sono scemo)Poi le conseguenze le abbiamo e stiamo già vedendo. Ma chi volete prendere in giro??? Basta semplicemente ragionare. Ma evidentemente non è così facile per tanti. 😮😮😮😮,Disinformazione
UgzLW6x_X82WzWGHhRZ4AaABAg,"Zalleri, delinquenti",Negativo
UgwRW041M-GVIJV1clJ4AaABAg,Domandate i covidioti 😂😂😂😂😂😂😂😂,Negativo
UgyPU0tOBX6XS3YK1l94AaABAg,"Vorrei sapere se si sia vaccinata e come stia ora,a caxxara😂😂😂",Negativo
UgzwLWcUmkVab0xEbeh4AaABAg,"Chiunque tu sia, devi vergognarti! Parla alle madri di tutti i figli morti improvvisamente per miocarditi  e pericardite sub cliniche che, lasciando cicatrici sul cuore, lasciano zone di instabilità elettrica che causano fatali arresti cardiaci. Ogni giorno è un ecatombe. Parla ai genitori o ai coniugi di chi ogni giorno si ammala di cancro, dato che è aumentato vertiginosamente anche quello. Smettetela di dare credito a questi venduti criminali, oramai le prove sono ovunque e gli studi provenienti dall' estero sono tantissimi: dimostrano tutti la letalità di questi sieri, pensati esclusivamente per uccidere e rendere sterili. Svegliaaaaaaaa!",Complottismo
UgxjZVaIqy_AtUVxqLd4AaABAg,"Vergogna questa propaganda, le persone continua a morire di malori che prima stava bene...",Disinformazione
UgwZZstpFo3FcS2Dn_h4AaABAg,Ma You tube non cancellava le fake news perchè contro le regole della comunità? Ma questa dice che chi non si vaccina con quella roba mrna poi si ammala di covid!!! Ma sarà la ca....ta delle ca...te ma sentite?!?!,Negativo
Ugzkzs7QxZginrGC6G54AaABAg,Mio padre dopo la terza dose di vaccino COVID carcinoma al fegato. Quindi i vaccini infilatevi su per il culo 💉😂,Disinformazione
UgxineVrnJLUpMyfAit4AaABAg,"Dopo 3 dosi a distanza di anni sto benissimo ho visto schiattare 2 amici di covid ,ho sperimentato chemio ,radio ,e farmaci da paura  ma posso testimoniare che la meravigliosa scienza medica e farmaceutica mi ha regalato oltre 30 anni di vita in ottima salute ,quindi wiva la medicina  i farmaci e affanculo i ciarlatani rintronati !!!😂😂😂😂",Positiva
UgziCtcdEvdUriy-8ZF4AaABAg,"Io voglio il Covid,voglio infettarmi!
Però il vax 
Col cazzzzz che me lo faccio!
Si si aspettiamo aspettiamo pazientemente..
Intanto contiamo le mosche che cadono!
In quanto a te signorina.
Stai seguendo a meraviglia quello che ti hanno detto … va a cagher!",Negativo
UgzqGidj0m-cAUtWmGF4AaABAg,😂😂ma va' a fare i c..... Fatti anche iiei tu e quei fenomeni 😊😊😊,Negativo
UgzNjL1AMoRRO6qKhw14AaABAg,C A Z Z A R A   A L L I N E A T A! 🤬,Negativo
UgwzsWAxWEQR-N5s7t94AaABAg,ma mi faccia il piacere si informi molto meglio,Negativo
UgzVpyVRBaqCuKlKMMp4AaABAg,Prendi una corda il resto fa da se,Negativo
UgybSIrceRqF4ACfxct4AaABAg,Questa non è informazione avete sulla coscienza tutti quelli che si sono ammalati e morti dopo il siero magico !!!!!,Disinformazione
UgyiW99HRLVlESRHWu54AaABAg,La menzogna impera,Complottismo
UgzsUHXd8gDEL7glUIh4AaABAg,Vergognati e vergognatevi,Negativo
Ugwmc4OEXdXT5pcrK9N4AaABAg,Cosa dice ora questa signora ?.... come si sente adesso ?... in questo video si sente tanto sicura e superiore,Negativo
Ugzx2SmpdtdeY7GUZKJ4AaABAg,"Ciao, sono Andrea Barone, 34 anni, vergine, umbro. Qualcuno conosce una povera disperata di bocca buona che voglia accoppiarsi con me? Questa storia della verginità mi sta mandando ai pazzi!!! Aiuto please 😢😢😢",Neutrale
UgzQPr4ap-_1mJd4Plp4AaABAg,"Il problema è che nessuno parla più dei possibili effetti a lungo termine del covid. Chi me lo dice che chi attribuisce gli effetti avversi al vaccino, in realtà non sta sperimentando effetti della malattia? Chi può affermare con assoluta certezza e prove insindacabili che tali effetti sono dovuti ai vaccini e non al covid stesso o anche viceversa ovviamente? Non possono saperlo i medici a quanto dicono, figuriamoci i moltissimi che scrivono qua che, come me, fino al 2020 non sapevano (e molti tutt'ora non sanno) cosa vuol dire mRna...",Neutrale
UgxeoV9cFUFYG4JjTPl4AaABAg,"E quelli vaccinati che sono morti? E tutti i non vaccinati che sono sopravvissuti? Ma per favore come si fa a credervi,",Disinformazione
Ugz22eeKTQYCf1LTqGB4AaABAg,😂😂😂😂Da galera! 2025 la verità è venuta a galla!,Complottismo
Ugw3c9uHhLa-kirU2HB4AaABAg,"Ischemie. Ho tutta la distanza bianca della lingula piena di forellini.... E sto perdendo la vista.
Quindi ....",Disinformazione
UgzHVcejjnQJLzSWz6R4AaABAg,"Donna attenta ha dire ciò che dici , non parlare per sentire dire",Negativo
Ugz3bXo4RAXnwf1smPZ4AaABAg,"L'onnipotente quel giorno mi disse di non fare il vaccino, e non lho feci!
Oggi l'onnipotente mi ha suggerito la medicina per debbellare il vaccino di satana",Estremismi ideologici
UgyKPBWHClRnEbdpuOh4AaABAg,"Ma questo non è un vaccino come quello che abbiamo fatto da piccoli!
Inoltre questo non riconoscerebbe nemmeno se stesso a distanza di anni !!! È stato appurato",Disinformazione
UgyVZt-rf8qrl5HrOJx4AaABAg,"Alla fine dopo qualche anno, sembra che in vaccino abbia fatto più danni del covid.. E sono sempre più convinto di aver fatto bene a non farlo..",Disinformazione
Ugzdx0Gl_0at_llClbx4AaABAg,Dalle mie parti c'è un detto..Mai fidarsi. Amen,Neutrale
Ugxb4dZ3tK9K8z6UQNt4AaABAg,...questa ....pensavo che i laureati avessero dignità...,Negativo
UgzTfhTkYJM9ityXO514AaABAg,"Non ho mai sentito tante minchiate tutte in una volta!
Questi pseudo vaccini non hanno evitato il contagio,non hanno evitato la trasmissione,non hanno evitato la terapia intensiva e, dulcis in fundo,non hanno evitato la morte.
Per quel che mi riguarda,mia moglie ha preso due volte il COVID ed è stata soltanto come una semplice influenza (non ti vaccini ti ammali muori).
Io e i miei figli abbiamo fatto di tutto per farci contagiare ma il virus rimbalzava.
La cosa che ho visto molto spesso nei vaccinati è il risveglio di patologie dormienti e lo scatenarsi di patologie già preesistenti, soprattutto se si tratta di malattie autoimmuni.
Meno male che erano sicuri ed efficaci 😂😂😂",Disinformazione
UgySI6E6-m0Rto7qizh4AaABAg,Brutta menzoniera ma quale immunità ma quali effetti gravi da COVID sono più i deceduti da vaccini e non da COVID. Prima di dire queste ca volate vi dovete sciacquare la bocca 🤮,Disinformazione
UgwpwIlbrGVJPvQgqD54AaABAg,Quelli di Will sono dei perbenisti davvero ridicoli. Trovatevi un lavoro vero,Negativo
UgwPecUwxpeeRiSUCXh4AaABAg,Quante bugie...,Negativo
UgxHc-nA_BIW7nLzyL54AaABAg,UN VERO DANNO,Negativo
UgynTncBSoxYUUYHwwF4AaABAg,"Vaccino? Quale vaccino? Forse intende il siero genico sperimentale che sta facendo più vittime del covid?! Dopo la punturina magica ho perso in caro amico, tre colleghi, la sorella di un amico, madre con il cuore compromesso, mia sorella con tumore ed un numero infinito di danneggiati gravi! Smettetela di dire bugie!!!! Tra l'altro questo siero non ha immunizzato nessuno ed io che non mi sono sottomesso, non ho contratto nulla! Mi viene dunque da pensare che lei o è male informata o stipendiata da qualcuno?!",Complottismo
Ugzn2RnUx8cbMT5T1ih4AaABAg,Cretina!,Negativo
UgzmgHO3Ad98m31qKht4AaABAg,I’m no vax forever e voi morirete,Allarmismo
Ugy1JVm0fla4avOWKAZ4AaABAg,"Lo sapete da quante centinaia di migliaia, se non milioni di anni esiste l'uomo... da tanto, e senza Pfizer, e sapete perché? Perché chi ci ha creato o modificato ne sapeva molto di più di voi apprendisti stregoni.
L'uomo ha un sistema immunitario perfetto per questo pianeta, e voi con i vostri intrugli lo avete compromesso, forse definitivamente.l, avete fatto creare prioni che passano la barriera ematoencefalica creando disastri.
CARI signori ne sappiamo abbastanza, di cui vi abbiamo detto solo l'1%, per sapere come trattavi al prossimo giro, se ci sarete ancora.",Complottismo
UgzKwGrzFX2gaRKt0It4AaABAg,Ma finitela con questa propaganda....è criminale dopo le evidenze ultime ancora ostinarsi a diffondere menzogne,Negativo
UgxvjMFhXYNM0KJUl8x4AaABAg,Dove eravate quando facevano il vaccino .adesso ne parlate degli effetti ..?delle malattie dopo il COVID ne abbiamo visto ma tante.la gente si ammala subito immonita deboli....e tanto altro,Negativo
UgzpY6dZPDLEjzWwAnt4AaABAg,"Prima di prendere quella porcheria i miei parenti tutti sani; dopo: ictus, infezioni, morti. Gli unici che si sono salvati sono quelli che non l'hanno fatto: un caso? Fatalità? Scienza?",Disinformazione
UgwP13zJBIjzUR44jNN4AaABAg,"A 2 anni dall’ultimo vaccino: influenze mai viste prima , altri disturbi che non rientrano nel mio status … la comunità scientifica dice ciò che i potenti vogliono . Se i potenti volevano far fiorir la vita la comunità scientifica non si sarebbe mai sognata di dire una scemata del genere!
Gli pianterei una siringata nell’aorta ad ognuno di questi scienziatoni che sparano puttanate , che secondo me non si sono vaccinati per paura di incontrare seri problemi: ictus, polmoniti, malattie del fegato, cuore e altre ancora…",Complottismo
Ugwdb7apno9JLI2hy314AaABAg,Tutte stronzate,Negativo
UgyRq-QUrqKmyep70WR4AaABAg,https://youtu.be/okBMsQ3FQpQ?feature=shared,Neutrale
UgzMgrc1Fy1TxYTvabB4AaABAg,Speriamo che i soldi che hai peso da questa buffonata li spendi tutti in medcine,Negativo
Ugy9Np8-uIDiKGldset4AaABAg,Caccarelle,Negativo
UgzwXskLnNjZV3Up_EZ4AaABAg,Si sa talmente poco sul sistema immunitario che sarebbe meglio non fare tante ipotesi campate in aria.,Neutrale
UgzjEsv4hdu7pZg8xRR4AaABAg,"Quei due colori particolari dietro le tue spalle sono molto sospetti…
Stoppato immediatamente questo ennesimo falso video!
👍",Complottismo
Ugy4G5RbG3YTvCrb6K94AaABAg,"🇺🇦🇺🇦🇺🇦
☠️☠️☠️
💉💉💉",Complottismo
UgwJrVOr9RqlhEAG7WF4AaABAg,Mai più maiiii,Negativo
Ugy4trOKF1n-hy0X3IV4AaABAg,Una bella ragazza così prestarsi alla propaganda. Che vergogna!!,Negativo
Ugz_lYMtE9y3qDXhK2Z4AaABAg,Guarda che io faccio parte di quel 20 x 100 e non ho preso nulla a differenza di chi si è vaccinato e mascherato.....!!! Ma che dice questa venduta a big Pharma.....!!!,Complottismo
UgydSl2Q3KlmicoKviB4AaABAg,Ho perso lavoro e soldi per non essermi vaccinato sotto ricatto.... ma non ho perso dignità e salute.....!!!!,Negativo
UgwmP2T_OLGVfu6y28l4AaABAg,"Buonasera a tutti; come già scritto da molti utenti, suggerisco alla signora in questione di ascoltare i pareri del defunto prof. Montagnier, uno dei più grandi scienziati a livello mondiale. Con la pandemia Covid 19 il popolo italiano ha subito la più grande umiliazione della sua storia e letteralmente sepolto da una montagna di menzogne e violenze. Voi giornalisti non siete altro che servi del sistema; fatevi un esame di coscienza e mettetevi a studiare una volta e per tutte. Vergogna! Giuliano.",Complottismo
UgwlAiyzUNVxXB15oHt4AaABAg,Perche' non lo chiamate con il suo nome ? Nano roter a bassa frequenza radio ?,Complottismo
UgxJ2Rt_WxZhDbv-QnV4AaABAg,Questa dovrebbe essere una giornalista? Ha descritto un tipo di vaccino diverso. Ha scritto il temino di quinta elementare?,Negativo
UgwWPXKa9A5LwMpBXgh4AaABAg,NON ASCOLTATELA ...A STA PAPERA...COME VACCINATA VI GARANTISCO CHE HO SBAGLIATO  ..NON FATELO,Negativo
UgzLQilz0m2WPvPmyBl4AaABAg,I vaccini anticovid non sono quelli descritti.,Disinformazione
UgzpYS0lAeaaY2AFXnJ4AaABAg,Fate solo ridere..vergognatevi.,Negativo
Ugwur1qvumzg97Nv22F4AaABAg,Per fortuna  sono riuscito a schivarmela la campagna,Negativo
UgzgEdsXGOOMTeEttB54AaABAg,"Ma, davvero, tu ti fidi dei ""virostar""???? Ma, davvero, pensi questo???? Ma chi sei, una #propagandistadellemultinazionali??? Dopo tutto quello che sta succedendo, insisti ancora??? Giuro, non ti capisco!!!! Ho 76 anni, quindi sono nata nel dopoguerra, in mezzo alle macerie, nella povertà e nella mancanza di igiene più assoluta, facevamo il bagno in una tinozza, una volta a settimana, dormivamo in 6 in una sola stanza, su materassi fatti da foglie di granoturco, quando ""girava"" una malattia esantematica, le nostre mamme ci portavano a casa dei bambini malati e in questo modo si formavano gli anticorpi!!!!! Con mia figlia ho fatto la stessa cosa e i suoi anticorpi, formatisi naturalmente, sono più forti che con i vaxxini!!!!!! Non parliamo poi di come hanno gestito questa ""pseudopandemia"", con medici che dicevano che, il virus, si poteva curare e quei soloni,  bugiardi seriali che insistevano col vaxxino, ma tu  'o ver faije???? NB. Non posso scrivere vaxxino in modo corretto, perché fb e gli altri mi hanno sempre bloccato, PERCHÉ, secondo te????",Complottismo
UgzkWQUnUunPadMVFxN4AaABAg,"Premettendo che il mio pensiero su questo video è negativo e questa signora dice una marea di inesattezze
Mi chiedo cosa spinga dopo 4 anni, coloro che non hanno fatto il vaccino a venire sotto video del genere a giudicare chi si è vaccinato,godendo del male altrui. Avete bisogno di dire "" Avevamo ragione""....??? E quindi??? avevate ragione. NON VI BASTA che siete sani perche non avete fatto il vaccino dovete pure infierire su chi l'ha fatto...Ci sono migliaia di persone pentite, compresa me, ma non si può tornare indietro. ATTENTI PERCHÉ SE GODETE DEL MALE ALTRUI IL KARMA NON PERDONA❤",Neutrale
UgwUYJ22cpoqgWQsPcJ4AaABAg,"Le dò un consiglio si guardi il documentario non è andato tutto bene,poi vediamo se rimane ancora di questo parere!",Negativo
UgxEGl9e0bt21E44FiR4AaABAg,"Bibbia libro dei proverbi 14,15 : lo stolto da retta alle cose dette. L AVVEDUTO cammina coi propi PASSI",Neutrale
Ugws_USoOSZ2uJDHC9Z4AaABAg,Non mi sono vaccinato e non ho preso il covid. Non ho fatto neppure un tampone. Disobbedire alla dittatura sempre...!!! Regola sempre valida ieri come oggi...!!!,Complottismo
UgwilANhHDrdIxu9v8Z4AaABAg,Avevamo ragione noi no vax. Sta di fatto che gli altri o sono incompetenti o dei venduti...,Complottismo
UgzAAxrwu4sXV9Jf7wh4AaABAg,"Il siero non è stato fatto per il coviddi..
Ma il COVIDDi è stato fatto per il siero..",Complottismo
Ugyl-4dtqQUIpQUJfXh4AaABAg,Hanno fatto bene nn vaccinarsi io obbligata a farlo x il lavoro e ho preso dopo il vaccino il covid..come mai? Bravi,Negativo
UgyTP53w-XmrmQ2Iwhx4AaABAg,"Ciao, prima metti le mani avanti asserendo che in medicina nulla è certo, poi, concludi con delle certezze. Interessante",Negativo
UgwXmRezcIEjdBNherV4AaABAg,"Un po' di dignità non guasterebbe, questo programma è chiaramente sponsorizzato , indovina da chi",Complottismo
UgylZAhwTC-_IHpbeoJ4AaABAg,"Ma stai scherzando o sei seria, anche gli acari sanno che il vax...contro il covid non era un vaccino",Disinformazione
Ugwp7UdsDfHbXC_sFZJ4AaABAg,Quante convinzioni completamente sbagliate e tutte disattese,Negativo
UgxxJKdMTMzwmts32PJ4AaABAg,io sono contento di non averlo fatto . mi dispiace per gli altri,Neutrale
UgxX94OzFUMLAImioK14AaABAg,A posteriori.... l'unica  matematica certezza è  che i poveri cittadini sono stati ingannati in tutti i sensi dall'inizio alla fine,Complottismo
UgxUh-7l1xq_aXczdIp4AaABAg,Preso il covid 2 volte. Quindi!,Neutrale
